351644,5446.28
854183,4836.81
684026,7936.14
622302,6248.22
938154,9011.35
476682,9546.77
123157,5956.12
410724,8781.41
261380,4616.52
208761,4539.25
534121,9271.89
131824,4683.19
837923,4083.89
316589,3718.54
281885,6702.66
495056,5277.37
525421,99.76
591367,21.99
405857,8696.78
487439,7817.48
875917,4492.32
438311,6313.37
416639,2972.96
677891,1121.44
412822,1784.20
530949,6443.60
139147,925.45
888037,7072.01
248173,292.71
783972,2736.97
457767,6016.80
173080,9197.48
786686,1455.28
793302,8226.86
187082,1898.90
237045,1897.25
406325,3553.62
682459,2302.01
476650,3579.63
764612,361.46
978351,9409.57
605865,7183.71
580208,9770.98
617727,845.36
684692,8833.50
140986,1198.53
425409,6628.75
542976,5318.47
626098,6904.36
530743,684.47
681017,1769.96
143921,9304.54
469663,9290.40
125539,2830.74
894283,5802.06
247972,2041.03
851545,4219.08
733240,4820.58
536929,1149.18
464601,7359.43
891342,4715.09
233921,8228.30
841364,2639.45
418226,2986.32
638695,3738.44
599906,8653.67
829417,486.38
846206,9082.38
209099,2658.44
974329,8394.12
915805,7749.55
987236,6519.78
914550,3497.65
926886,1033.00
980046,855.92
390340,1559.30
646922,5843.02
759210,1626.77
378839,9163.65
209524,3456.16
166770,4070.72
145813,5279.87
879695,6729.26
898085,7662.05
364978,5831.00
413060,377.28
653202,2571.81
445595,2062.72
948715,4788.98
413725,9716.47
692805,8762.73
837059,2505.53
388077,7734.42
790246,2126.87
579346,7389.18
924624,8874.14
304144,4572.24
448774,3295.95
585824,3186.81
477198,4444.92
770458,5658.98
231075,9685.53
920587,6780.16
709028,6825.91
984549,1687.21
698507,8786.09
153547,8234.14
610359,2108.95
238791,2491.03
542324,1669.35
747594,6073.57
757257,3885.75
562586,26.90
126527,3868.86
525837,9118.69
460467,3380.69
195693,5505.75
520030,3833.51
462966,9980.52
824722,4211.61
784234,583.01
479438,712.91
730161,6797.54
932124,6693.08
949362,2489.18
462437,8142.91
666783,9161.77
254297,8443.84
449007,8840.15
498869,1561.01
167113,6047.30
514709,6002.26
585644,998.52
167221,2751.91
669637,249.58
904142,1201.25
184629,7726.87
321401,4934.21
356004,7395.64
811325,963.00
356063,5738.44
411304,2671.70
998204,7610.59
705295,656.89
968359,9322.04
868393,8157.92
692372,6363.37
964499,69.77
627971,7094.42
150726,2709.78
307698,6455.13
684290,9192.86
971309,8223.40
280475,8026.35
236459,6167.32
530880,4627.81
724368,6425.46
103715,2938.60
332473,8298.14
423844,5404.82
929001,5578.01
264184,2721.87
476784,179.14
494926,9714.98
914639,495.94
668120,7339.06
313526,1344.47
595493,9675.63
459234,3861.90
284127,9177.60
437538,3923.26
133327,90.66
233441,2162.29
868876,2704.54
466939,5780.93
515765,6894.19
826052,6625.16
229444,1933.97
542977,2134.36
956442,5246.88
723531,1870.51
471999,2875.04
366212,162.12
995072,9446.31
938053,1647.50
990750,3619.65
116587,7567.73
325714,76.60
300862,9991.52
977760,2278.17
668799,5978.77
174469,1224.25
297146,4694.82
325797,9128.23
565166,8366.20
718014,7157.24
151440,5983.28
620474,6940.25
981544,3669.96
350788,1945.92
958025,8810.08
642190,6153.94
734341,4500.39
976412,1906.99
786558,5151.20
909617,1171.09
180162,9503.09
264942,4528.18
932958,4666.64
311355,312.06
457933,8518.68
178970,3631.85
386205,9766.74
204890,3549.51
124676,8846.72
660256,703.82
293116,4671.02
705235,6119.51
541617,2606.78
465296,6060.76
449113,1000.98
701090,2582.21
766957,8443.13
398672,1511.17
327103,7122.87
192411,6652.72
599925,5052.33
139094,280.89
952273,2985.12
953145,702.26
836609,5718.50
356270,5910.29
706429,2261.76
192432,1172.36
677590,3901.46
222759,2888.97
319808,9107.51
342184,8414.28
697451,7990.62
790452,4425.94
540705,6835.73
987043,5869.97
407902,1569.37
742799,4899.72
663046,9580.44
629341,8276.41
517808,4100.46
803101,7664.99
236914,3678.39
848656,414.73
343462,7096.69
814457,9790.96
415881,9022.00
590714,4240.08
158537,1078.66
623405,5499.97
338135,4324.79
271182,4819.40
210151,4743.49
720124,2338.56
360986,9701.91
516376,2308.02
737169,8770.08
106623,4044.74
147195,3708.20
167184,9437.78
138996,7984.97
434276,1010.65
176096,4835.18
186622,7078.66
724001,4517.52
475162,4881.11
229341,1403.14
874572,8012.58
936897,3918.99
929083,3031.46
492683,3578.41
445981,3244.42
490430,2349.09
272011,6956.77
829809,4946.08
912766,100.61
601331,5290.49
113250,300.22
283730,6830.03
362354,3112.17
589988,9871.16
462121,3825.58
446232,7288.85
265583,3028.08
553827,9099.95
495948,5622.29
439944,6902.53
159295,8937.26
564117,9935.46
643453,1902.58
127799,1483.26
953711,8149.57
864837,4889.50
125876,7805.68
754148,4632.34
186672,9641.22
920930,7816.19
148559,5318.29
769439,9381.96
706768,3791.75
506823,3545.57
884883,2109.72
917253,5162.25
412416,1073.39
505039,6481.15
140744,1157.24
102176,3190.60
329479,6522.67
831183,433.93
129006,5925.62
344741,1317.03
199152,1891.49
284142,2496.50
918763,7437.68
357296,2209.30
707801,6551.17
109705,3796.65
503119,1361.52
924177,7445.83
414995,6964.06
757752,4605.06
281154,8984.19
374457,9224.57
802295,1307.36
357002,8946.72
813557,9800.07
715317,2240.79
640861,2636.18
865889,311.92
450070,6688.29
683975,5961.00
148452,8553.20
289242,6396.44
903226,3762.27
381611,5559.22
657270,6722.12
222115,5080.84
276725,9115.27
348040,4927.97
903077,8565.90
777676,2295.06
417976,2914.11
584551,9096.74
692232,3559.65
200624,9834.17
857372,1147.51
924634,5877.32
702601,390.79
829113,50.43
435590,6015.19
629018,934.69
212858,9344.91
833351,663.70
119918,1051.18
155456,5361.81
203359,184.14
502083,3115.55
578201,3970.79
224252,561.01
989253,763.21
889366,4914.75
457572,6533.84
488338,7234.84
749186,6900.84
487361,1089.16
898471,1195.94
238689,4791.21
166998,5548.42
399040,8142.11
564153,3946.78
640352,8575.14
199384,4429.87
878297,2650.73
277359,9457.88
569155,4853.77
553169,5448.31
329550,7510.65
158639,7050.62
543480,8899.94
227796,597.48
923177,228.42
171313,8768.15
780599,7129.65
565888,6242.19
886384,9267.47
559308,7743.51
490856,1804.73
333963,6349.93
981143,4006.71
825205,1860.26
645273,7093.80
963304,7845.64
422882,4962.76
178944,3614.32
155822,9910.27
641135,8461.66
566959,2253.15
158021,6494.46
390765,4078.87
395906,6071.42
711381,9325.95
877630,2964.58
400149,5606.71
212053,4813.51
692962,9563.81
712924,4629.58
739525,3244.45
755446,5345.99
201051,1466.38
246294,3761.30
854143,1819.08
795687,9577.55
681785,188.29
122869,7545.31
819380,3223.84
327983,5679.55
382524,1903.89
786414,7929.42
473840,1941.77
833427,7421.10
538017,7364.27
413311,3776.51
844277,2492.57
146307,6845.29
393799,8896.78
649554,6094.01
734325,5054.90
942012,486.45
465333,4583.89
860025,4303.05
431438,7363.40
292271,9731.81
727200,6787.05
747252,2821.85
897943,256.24
200899,6844.82
308311,623.70
892921,9973.41
757120,4027.48
542319,1734.14
276762,7322.84
483542,5957.11
541168,7876.23
563469,4859.52
148927,2690.32
606305,3080.94
649951,4754.35
151119,1386.76
758593,5473.12
260701,1377.53
516274,4110.39
744076,4910.76
564569,2823.51
181340,7935.91
938894,7502.64
636840,8810.25
867423,5128.06
680959,9707.26
379342,1912.58
812543,6744.50
941058,2943.44
308898,5714.72
417178,3848.93
482913,151.12
943982,6051.07
105807,9535.70
118337,3110.24
220324,5836.43
786153,470.10
605538,376.25
586599,2217.62
590384,7243.06
400194,5677.90
859863,705.72
801723,6149.05
993736,7664.31
512062,3652.38
132696,423.03
348416,8694.61
585091,2287.22
757200,1063.19
222935,8996.53
142533,443.21
525904,4887.39
893322,2072.37
454053,3256.13
801965,1412.79
658655,3081.20
536662,7488.24
887978,1101.06
896508,7307.36
357314,9230.10
610646,6540.94
809748,6657.69
672259,9442.94
483803,7698.02
692729,2980.02
886490,2130.88
285134,2701.15
916034,4338.32
935333,5552.11
414220,8206.30
367741,2935.24
355531,6355.29
312863,6184.99
758460,5959.60
572600,1323.34
666314,4642.01
880777,5862.45
482025,2756.35
322402,9290.48
302825,9567.83
582396,8435.51
981819,2925.31
747317,5784.68
618754,5629.21
273909,3462.95
429368,4318.95
432630,5084.52
480897,9679.28
859629,5569.50
143329,726.29
142751,1369.30
985050,9524.88
558147,5270.97
874429,6804.68
495046,8169.96
319227,4109.03
882572,4977.39
933478,2211.30
700474,2927.88
489671,4903.19
107338,1825.19
853894,1275.24
591855,3678.60
310916,3920.71
912998,8927.57
157378,610.50
276384,1432.21
957762,133.68
671074,5175.38
101759,1348.84
895701,8283.43
104781,7018.51
517857,9660.81
345387,2829.16
789133,6452.81
147436,5137.89
717276,5246.32
926744,700.30
444863,4773.13
977913,9052.42
991369,8220.84
884102,4147.86
620953,732.81
831438,1586.96
353745,5601.98
838449,233.25
679687,5247.55
503546,9448.71
606193,8934.59
463885,3024.27
932633,5880.56
130671,1691.44
538920,9621.66
602997,5499.44
670315,1469.40
103583,9560.07
767558,910.96
292180,7193.37
149638,7285.53
252278,38.73
191595,1408.79
954421,3563.54
473408,7803.27
861273,1314.16
413118,7287.56
545286,9132.72
121015,8170.58
548054,5065.17
295386,8196.32
732389,9381.14
408650,2551.28
353087,6315.71
142898,3553.13
428197,4942.35
739958,438.09
752126,7197.36
885358,7067.63
790878,9277.22
258898,5187.19
630778,15.58
433926,1659.24
675566,4197.60
569981,2704.51
268224,3046.51
732759,6981.89
882350,4990.75
373267,2406.41
946101,1574.77
652721,8253.74
855668,4697.50
553580,224.70
561836,9771.44
340428,5019.29
437531,4818.63
448850,2397.95
121548,8093.53
584094,2535.92
498967,2740.00
795685,6954.43
884526,8574.38
246065,2884.67
123657,7256.25
349474,8811.37
485765,1272.71
412092,8476.77
917153,6531.95
677173,8915.21
643886,693.10
612701,2141.07
224578,7697.69
561778,3952.59
727163,2689.87
754937,674.61
830348,3252.51
708196,9358.55
182294,474.06
893980,417.37
678685,4722.31
512198,1935.91
923427,5676.49
183306,1164.18
168994,6935.61
535548,3302.03
846273,3132.26
243621,3004.44
150567,7197.28
461289,7253.03
971812,746.22
389456,1819.73
111414,4983.25
474676,7532.96
993188,5179.97
465564,2255.99
844751,4126.54
149592,7031.63
391608,5383.51
411245,2686.61
814016,3345.78
493520,8267.87
624989,2431.00
984847,829.65
503597,3871.00
649252,2594.01
414782,983.60
588930,4384.60
808018,5873.09
986592,7062.07
742505,6024.79
600735,8751.49
886218,6354.05
665572,3433.40
886956,8261.57
372024,6731.23
348572,2790.65
570607,5129.36
623231,2246.15
741564,6873.20
643916,5224.42
267327,9633.16
155858,2730.49
363287,3152.66
495241,8935.63
606562,4764.17
550120,8755.72
207430,4417.00
251746,3337.36
478258,4377.43
751929,8569.49
585339,75.64
507737,708.95
395154,57.16
708730,5502.34
597477,9677.85
119314,4062.60
871227,6778.49
831112,815.18
734017,2459.08
923763,517.33
161130,6738.13
987507,4076.83
272184,9528.65
328376,3032.45
542540,6109.58
302858,7327.24
267486,7260.18
123710,628.43
929935,6280.12
925969,1466.52
468912,4623.54
602667,8312.35
986373,7544.91
897630,551.84
708500,7857.91
530106,8205.09
307837,658.01
639969,1348.10
570749,9569.39
897237,7669.75
571853,751.89
462946,4720.88
422981,6796.18
513556,3514.28
840636,5488.26
586036,7698.26
991073,1643.73
720089,7418.98
578944,6373.49
108199,7703.95
629784,8586.93
500326,3997.86
456463,1133.14
411355,5932.72
345405,1909.79
828628,2809.69
835310,7794.32
439333,7008.46
381368,6238.83
992091,631.08
404577,4124.18
466902,8893.40
345491,7500.90
573878,4161.04
956359,7156.28
641260,4441.53
587812,8193.72
168142,7383.15
653583,3543.78
539122,6905.35
448719,7744.77
316694,8060.72
628891,132.84
166997,3677.81
528229,3131.86
200181,6740.96
225348,388.34
713603,4619.10
406077,8494.67
312568,6934.06
884399,6970.13
170333,4170.72
965573,3737.87
144088,6679.99
924337,5680.65
370056,3765.91
593070,1045.50
285507,2820.61
250324,265.58
732958,6092.53
232345,1914.37
469808,8644.02
647765,3774.95
795696,6020.26
308460,9956.02
670677,5117.84
443786,4434.47
213490,7325.50
835880,3672.90
271706,2427.79
972653,4925.01
835891,421.29
772697,5721.85
179685,6125.09
260181,3514.44
382037,1605.33
207254,5134.23
254451,6141.32
731245,5174.57
896228,7367.18
564923,5090.93
349476,9843.18
881389,8182.88
160559,3762.73
342974,9790.95
441873,3106.17
537371,9461.00
705013,3617.24
988072,174.24
499809,2462.36
651594,2235.62
933731,6484.76
191757,6954.62
683340,1373.15
285319,7062.54
781224,6288.22
417302,3801.77
110470,7328.30
203467,7732.95
673278,1276.15
381744,4568.76
512931,9951.00
302272,4388.56
430810,1481.44
872858,3961.99
548851,3668.10
449972,9823.08
469543,1461.71
167533,3598.69
617785,2187.04
101355,3279.77
657654,9611.03
759737,9575.51
688387,8521.19
872392,9377.41
542347,6075.15
998636,836.18
121806,6546.22
879687,6084.94
819657,6597.55
692398,1765.39
987904,1406.14
527266,8230.77
658598,240.41
983428,6030.64
863670,1205.94
693977,9959.54
104384,7364.42
723976,7348.23
595282,2706.44
581333,142.29
528475,3266.29
758722,5662.28
869997,3146.20
758843,9732.46
277811,4124.94
795266,4149.55
833722,2561.34
699750,5501.73
299243,8210.19
205318,3334.27
507679,6534.37
727317,6398.48
379792,7235.22
758756,3871.11
379803,3719.23
353488,5646.12
491960,4555.93
199491,4905.05
728134,5741.12
580344,1419.80
779062,2815.34
574672,6388.49
467365,647.41
741005,7831.77
134778,9906.36
299328,6256.10
113068,3659.42
212578,6101.99
978397,2319.84
345747,6373.15
112827,2036.62
677204,7983.26
540870,8314.67
623232,282.35
741792,4141.35
167269,3401.25
351866,3791.67
496906,3029.47
683689,5012.90
666615,3353.31
468788,7975.44
589926,2103.41
468255,9528.98
857722,695.42
528487,7744.25
697049,1365.28
906409,3456.04
353223,9312.73
440453,9725.78
558099,6573.25
165851,2783.75
449751,514.36
841216,3593.24
980534,713.36
393269,3975.84
498184,7711.78
708367,643.43
301186,5437.57
913151,5548.37
760399,7469.91
746306,8345.01
857687,9832.91
204785,3984.07
468636,7784.90
516514,6789.95
328297,548.03
532306,895.61
140775,6806.90
290630,708.64
155802,4928.30
768610,5552.80
259869,8080.40
596664,9753.87
359599,3440.96
610720,6618.00
238459,4499.02
285911,810.50
795553,6728.28
985249,4651.59
228343,8343.73
729663,5694.51
989700,9847.32
726467,1671.53
357654,8861.09
246468,3048.91
479590,1993.55
851508,8682.93
153796,9308.76
826144,2780.30
895226,6530.56
298045,5360.17
405529,7405.16
433490,7279.93
587389,2672.98
813998,5830.91
855386,1347.69
504555,6887.96
746071,1365.32
994884,9105.97
562925,61.28
999049,379.04
571812,1792.43
923802,9439.45
595765,1493.65
336318,3211.48
670359,9330.11
909940,2511.44
994655,6228.55
177830,5455.94
765798,541.01
543408,290.92
524151,9502.06
969719,4163.92
281184,5549.38
388296,8842.10
574342,2028.94
277908,9039.23
276145,9131.10
325391,3853.54
744296,3691.44
503499,2075.38
740370,1218.93
673873,6340.52
246239,9179.91
225027,9960.76
352005,9596.94
596972,5595.64
660567,328.90
237098,4646.55
992040,8941.74
392984,8167.34
380061,5068.80
596687,9139.38
906433,2348.22
355018,5897.45
411848,4720.15
833937,9685.28
301366,6762.43
387086,2654.82
641753,7485.42
164850,2824.15
841485,7365.51
759061,4922.25
472218,4553.88
524947,9149.67
636705,2130.98
621641,5939.24
211075,5909.82
345700,3158.93
868102,944.63
614619,2653.83
470920,5445.62
911095,8945.72
797922,5449.69
956609,6444.65
659503,3696.91
101801,8151.91
505053,7862.95
686902,452.39
578544,9239.08
781211,7930.65
331792,7938.65
124421,8786.17
381803,8952.18
171299,6288.98
675716,5625.87
486233,3137.52
423044,4544.67
385116,7288.50
800524,4774.56
742556,383.60
375920,7010.11
521153,9358.23
806971,4279.59
322077,9059.05
171338,3153.71
285148,1153.99
162507,1949.91
867630,4417.52
116446,3332.35
245566,3930.25
103274,250.84
414237,9325.11
272067,747.91
977568,4114.48
680374,7497.90
448900,7706.89
790908,7801.10
891004,3026.30
119991,4392.51
978457,4695.29
931090,4241.75
410899,3117.43
192148,8881.60
587128,1583.40
818325,8960.12
392198,705.58
710300,6737.94
104454,8370.62
429775,1673.94
588428,3290.86
828499,1357.53
978676,3918.54
379983,5327.02
844995,1029.93
742712,8583.87
334180,8966.47
976048,1825.21
770730,8660.94
684660,9585.84
345123,4728.48
856121,6062.62
702877,9073.01
270269,8998.68
622829,8797.35
465939,1546.29
260701,7084.50
113809,9331.74
102696,67.48
944317,4189.53
790207,1580.22
720815,7695.74
802444,7943.15
375257,862.34
767367,1824.11
394313,8212.99
414159,5844.87
455790,6832.50
987490,9273.47
994274,5424.75
225415,4105.41
857221,8057.45
118957,6704.02
733534,8652.99
293972,176.12
411579,1214.85
774589,4423.02
231832,1017.17
491445,6332.96
835827,8919.44
626998,9713.26
481660,3173.78
489202,5583.64
194286,9174.86
525572,9620.56
225712,2894.66
700195,5374.94
733380,7688.64
101926,7880.41
277028,5900.67
355328,2230.39
364239,4257.02
370524,7205.62
298451,2546.60
439248,652.94
810553,5194.43
823279,6675.74
451729,6468.52
350530,249.49
463488,8772.99
428815,4305.60
590649,3741.99
399649,5667.88
344316,2425.39
172959,8180.98
935793,790.13
606935,2525.58
372376,7256.67
490990,9859.45
456426,3878.34
146524,8055.99
587228,3657.68
246644,6283.33
456797,469.64
283602,8736.57
356827,2432.35
563478,414.07
141689,7104.78
723375,126.62
498042,7184.26
246434,8048.82
238708,7999.36
401760,558.02
220685,1031.08
795211,4259.10
230957,1017.95
433332,1554.28
226092,7649.82
904697,1769.84
220957,4698.75
614558,4055.26
664957,8769.91
889433,5302.75
683066,2379.48
629661,3327.75
239743,1651.67
397719,3357.72
934375,7004.33
429118,5496.55
323360,9557.85
487200,9397.21
659062,5796.81
921337,1407.46
795608,7547.21
722431,6040.83
286103,9897.74
478575,1440.93
994020,1190.24
158263,8371.78
888084,1943.41
717723,2444.29
983677,8247.62
265801,3750.74
236885,5085.18
471648,4549.24
609764,2491.76
469541,4547.32
470050,524.65
779066,3379.44
508620,8687.17
817749,2071.41
182493,9505.19
510187,6771.61
239946,8859.55
456922,1173.51
447668,8611.22
165411,4482.82
536562,3624.72
333045,77.34
917228,7433.54
573703,171.36
514886,9236.40
723783,2195.39
688239,7518.70
679595,6621.79
968307,8209.61
703259,5398.25
466290,8197.80
508250,1584.28
117428,9919.88
139173,9098.55
689921,6141.05
425230,3158.22
770141,2113.22
223733,1268.57
981612,5537.59
776517,1188.42
202243,9890.26
798730,2699.30
865120,9433.41
457945,3302.09
949942,5478.05
912150,5223.75
750971,8936.07
465724,6209.91
454033,5759.25
180990,2276.30
400533,8191.85
592808,6292.28
397513,271.17
559484,3674.73
337727,718.43
703631,2821.86
185386,8933.54
594860,4793.61
479814,4077.98
989749,805.40
517165,6669.86
473537,1880.99
204147,9640.70
628544,6907.60
398430,9292.08
100600,3053.39
213161,3061.09
865867,8920.15
939880,2383.09
928574,832.70
130968,4952.28
322004,3538.75
270116,5733.80
335537,1646.08
762991,4737.82
577569,267.66
809934,3857.07
935172,7929.09
206429,8408.25
491796,8856.02
146597,8095.31
341214,3323.50
149685,931.97
574699,2867.37
250117,9357.83
685069,76.92
947520,7123.03
770349,4840.86
632385,1422.51
760217,6474.66
642489,783.92
659890,6198.95
159814,3039.87
648321,4823.31
707651,931.35
716273,2896.83
164042,6605.68
358968,3866.22
133949,5017.22
705086,7089.43
642449,7804.37
310045,8780.25
836488,9736.38
694365,6699.91
291217,7278.14
952666,463.39
814364,8045.39
543798,8396.90
338638,1962.13
890757,5068.74
438221,9651.35
874086,2907.22
209277,2350.57
967637,5526.24
600131,6750.28
144947,1780.87
513051,5349.17
664254,3626.38
875416,564.11
204092,9186.18
198091,2855.44
220672,8474.73
840317,7985.77
141187,9668.17
450476,1231.85
126942,2962.62
249995,2544.26
235527,8057.51
290965,2480.86
997688,36.19
621200,4952.68
402981,5297.28
362791,4219.58
682289,1069.83
400556,8894.11
133586,7192.06
143600,8591.04
874806,5836.33
986507,3755.95
115258,3690.95
355086,498.69
440720,466.40
250420,75.12
706974,4001.46
391638,8885.72
818738,8255.60
476206,2706.13
409767,5873.16
277621,2093.33
391386,564.22
197662,3692.04
352089,8345.36
176925,1604.35
349251,1961.78
635121,9985.37
507644,6401.84
779225,9858.52
276062,4476.32
727547,1263.25
922195,7955.21
206779,4349.34
490327,6734.57
341722,3542.92
426253,335.52
346930,9516.07
638875,8304.55
605305,389.23
575049,7332.71
341479,8691.56
478047,4927.06
211002,7119.14
695257,2577.37
807652,6163.43
587912,5867.35
984834,1382.04
585683,4032.39
357134,1609.71
290242,3478.41
572650,8868.45
781844,7696.08
650817,4029.05
333395,2890.35
750675,2965.29
286640,2237.05
117637,8528.18
364193,7465.91
981523,5487.16
796080,6897.31
201700,2447.59
607230,8289.98
611354,9666.52
419648,5878.72
467257,9064.23
174786,4028.39
564546,2382.78
485168,2959.08
312802,7169.56
296817,2754.60
591618,2915.37
445780,4049.72
490130,5675.23
962598,2514.93
291247,6395.36
761190,3177.05
279087,5842.72
975717,9662.05
788534,9378.97
813611,3920.77
420145,985.22
127445,1128.78
701146,710.57
483668,8382.13
133526,2458.72
963676,8175.51
414916,735.05
686512,9749.84
127730,423.40
496514,5584.15
156846,3942.54
202055,2932.39
903865,1896.96
343371,306.08
114504,9528.26
335541,4294.67
480909,5610.60
363321,2634.90
123430,2304.03
623700,7174.39
388172,4317.01
853778,9843.51
579262,4338.49
695619,6888.16
655882,9518.15
541145,9707.71
232070,5852.01
417498,9482.03
914482,9833.59
189077,8323.23
683741,9557.12
113030,7221.51
608967,4874.10
664877,1170.57
411022,3305.76
199986,4675.80
914006,9080.90
516536,9331.59
902044,3248.72
520631,13.12
550999,5487.01
354940,9785.72
894004,6728.03
403768,4203.15
830743,786.95
859195,7434.67
711641,8046.69
359408,3100.12
255877,6276.30
776553,5584.08
559545,3835.20
291311,7363.29
339571,377.78
422928,1846.52
856216,8305.63
609926,1952.22
528947,579.52
374113,1946.22
301636,7415.11
572849,709.36
774516,3610.99
794811,6568.41
825153,9149.93
144014,7360.67
484275,6363.78
822230,3506.81
296323,8166.98
665318,9933.50
493645,2941.32
781267,5880.03
605711,6328.31
590204,6243.66
955636,1524.17
449004,285.30
123704,4565.71
874413,4768.07
475755,2320.38
230885,3870.69
729504,800.61
801876,4925.57
323433,9866.71
264267,3815.12
719834,7802.58
985918,703.80
948065,1786.17
361917,7689.65
845063,7218.88
255922,4927.33
252503,7574.45
408740,5164.30
432108,2535.24
946878,3645.17
985064,4472.96
755669,8099.30
895032,8518.67
311287,569.00
203060,282.70
161748,1435.87
865856,1044.34
257512,2308.85
960708,27.03
412808,8419.04
947518,8498.45
852941,2788.02
934432,1124.71
417823,3430.74
927517,3276.55
270210,8202.15
221619,109.88
449180,4942.80
589873,8326.44
335562,110.39
200008,8177.93
815505,2689.73
978478,9256.88
818082,1478.44
114250,4712.90
511491,492.98
203873,3601.07
901112,4207.19
800481,870.68
135524,9771.58
361073,9967.58
973229,836.32
924535,1389.94
159197,6037.61
137705,5090.60
928494,4217.51
233299,6990.83
497270,853.01
328696,923.76
766687,2807.46
802795,5833.05
547230,7806.01
314213,5255.53
516670,7370.71
544628,7073.17
818421,7116.99
647655,8763.49
967743,1172.78
654553,5313.24
261935,2646.92
269340,4311.49
162664,8933.98
619960,3622.97
107238,422.84
452788,9228.67
361333,1293.99
210102,1295.16
670032,5800.01
314646,2975.60
520719,7283.95
874742,9055.93
911232,5282.00
724988,1246.10
558923,4707.24
135928,8519.02
910873,4723.10
925203,3104.61
508890,6093.46
694523,8952.29
770157,2799.45
118411,4588.84
912710,8498.11
496942,5700.18
480163,2076.66
127201,4676.46
120385,2342.48
699687,8017.46
540576,870.71
665188,6359.68
935368,5564.27
857533,2920.83
756380,8680.47
965558,6294.75
109583,6867.10
112452,5996.79
291906,4420.23
568713,3642.41
447360,7038.75
197912,7029.65
839497,3091.49
356864,9413.94
819256,3418.49
239289,1273.67
481922,4899.03
124144,5441.70
982865,757.08
254366,7024.62
124545,8765.64
658492,5766.40
538715,1831.06
888059,4221.05
974701,9605.04
843379,8944.88
673803,5665.05
198607,9996.09
570471,2648.24
873088,4799.87
151680,7957.15
294641,6312.00
351456,9678.72
974055,3330.25
968350,2090.40
348537,4747.10
432460,542.10
178077,8941.23
720474,6486.88
357457,7264.53
855695,2257.91
354815,439.79
816680,5525.38
752005,7419.20
541620,2411.70
513122,1082.56
844408,9235.99
774501,6422.85
446618,5277.83
305564,7685.70
536252,2677.09
915646,9761.58
367796,2414.93
136564,7004.70
209068,7503.64
569324,6039.83
185648,9789.61
502744,7172.86
318112,6759.23
928801,3285.79
479077,3923.85
478610,7785.60
621658,3381.69
890194,8487.31
179144,5469.96
235922,1688.47
420282,5823.81
403501,5292.33
378918,8457.85
954058,5748.75
691965,1313.20
424890,228.16
725306,3983.03
